close,log_ret,volatility,rsi_norm,macd_norm,vol_change
9162.91796875,-0.011059043986902698,0.29830367005567615,-0.22721663882662368,-0.0025116565937608457,-0.014859648733921205
9045.390625,-0.012909378740095026,0.2960086188365469,-0.28447094836309733,-0.005408224547305872,-0.06001440815379766
9143.58203125,0.010796911071170564,0.3000700069440562,-0.15991121010081344,-0.006652243866877038,-0.17081213522269678
9190.8544921875,0.0051566968672220465,0.300906903530001,-0.1727434557511225,-0.007147222415508334,0.12262858557983947
9137.9931640625,-0.005768117633966839,0.2982984384196749,-0.2721709653635959,-0.007985119921769384,-0.04502820358191073
9228.3251953125,0.00983678469207803,0.22540876581478786,-0.16769132572931042,-0.00765396602167676,0.014870808796715096
9123.41015625,-0.011433924918011266,0.2187101809990594,-0.1874334851844263,-0.00837060606599963,0.02274075895253702
9087.3037109375,-0.003965412107265914,0.21876557104858976,-0.13831652939696043,-0.00911951925246426,-0.2225441225315521
9132.48828125,0.004959953765059784,0.218348106938525,-0.13764050808772438,-0.009134224420302062,-0.062176746813467076
9073.9423828125,-0.006431364974036432,0.21683273305007011,-0.15500320295213796,-0.009650264911217331,0.048662392288978396
9375.474609375,0.032690364054528694,0.24692085155872462,-0.18998062864224394,-0.007014456022156854,0.3267093959304397
9252.27734375,-0.013227475028494522,0.2502079374771656,-0.24467020895483685,-0.006242862855240039,-0.25666286618621825
9428.3330078125,0.01884958505462196,0.25886611533480236,0.08180369775673682,-0.003901840518822097,0.3532005712061661
9277.9677734375,-0.016076772716190905,0.2609880972597031,0.00874631015791806,-0.0034416854691948842,-0.09032763333434346
9278.8076171875,9.051613040455209e-05,0.26037114757291335,0.08260562972413112,-0.002984908622596597,-0.0654647218673361
9240.3466796875,-0.004153644618958577,0.2605515196612161,0.1472633078683748,-0.0029360908983949705,-0.2409552708924103
9276.5,0.0039049160883403893,0.22248822089365256,0.10533810681286113,-0.002532628435226577,0.08686706150067991
9243.6142578125,-0.003551357868856212,0.22255933031199537,0.04229458236239083,-0.002488246416107174,0.1924750287588104
9243.2138671875,-4.331631390260929e-05,0.18930014770039286,0.08805266835561099,-0.002421619024999015,0.031752102861567266
9192.8369140625,-0.005465061808117076,0.18937401440406038,-0.03072526517996778,-0.0027917223959253792,-0.13224793427531267
9132.2275390625,-0.006614939463274875,0.18669128305095647,0.007938482566815992,-0.0035890870398146203,-0.008287084327839978
9151.392578125,0.002096417007004295,0.18060742298781374,0.05859433230231872,-0.003982616239215106,-0.11945972909584768
9159.0400390625,0.0008353119275824921,0.17655109914702635,0.025138107363763568,-0.004181283225969678,-0.12935195913136965
9185.8173828125,0.0029193317943758054,0.17587589699839293,0.10920314859004833,-0.004046836620721228,0.054507941742382826
9164.2314453125,-0.0023526855605594836,0.17481193038131432,-0.2837304841789222,-0.00410203022021186,0.06120009382946279
9374.8876953125,0.022726572419009328,0.18964972999038432,0.1473718433605761,-0.002206630801202347,0.2727836542894728
9525.36328125,0.015923467431184803,0.19112291540930992,0.12032532711281703,0.0005036312928285338,-0.08891665548802408
9581.072265625,0.005831453188377249,0.19012251595584487,0.4258621751388719,0.0030427561090112885,0.09315882478255588
9536.892578125,-0.004621806400934839,0.1916119330939631,0.34179680654889694,0.004653334704120235,-0.09191878069990267
9677.11328125,0.014595935230040647,0.19362467187885513,0.5097394935116358,0.006922220763296954,0.0034558358878875595
9905.1669921875,0.023292897324558883,0.1767946093123332,0.5994479997641367,0.010310726151715945,0.21080581088648032
10990.873046875,0.10400866598506177,0.3933872889649775,0.831409000152625,0.0195714940004503,0.5447591509794094
10912.8232421875,-0.007126663372121388,0.3952212290200242,0.7661524864942834,0.027027472887810232,-0.20636086251511188
11100.4677734375,0.01704870717725163,0.38662001572433685,0.8235039685653337,0.03325129594034713,-0.15576588835241267
11111.2138671875,0.0009676074745081875,0.3863653760694258,0.8731012624348441,0.03814682753818123,-0.0741791432939003
